Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2001-03-05T14:53:00,60,BNG,18.57,4.33,90.24,-5.63,-20.5,14.8,2.5,-20.3,15.2,2.5
2001-03-05T14:54:00,60,BNG,18.57,4.33,90.24,-5.63,-20.4,13.9,2.5,-20.2,14.2,2.5
2001-03-05T14:55:00,60,BNG,18.57,4.33,90.24,-5.63,-20.3,13.9,2.5,-20.1,14.2,2.5
2001-03-05T14:56:00,60,BNG,18.57,4.33,90.24,-5.63,-21.3,14.9,2.5,-21.0,15.2,2.5
2001-03-05T14:57:00,60,BNG,18.57,4.33,90.24,-5.63,-22.2,14.9,2.6,-21.9,15.2,2.6
2001-03-05T14:58:00,60,BNG,18.57,4.33,90.24,-5.63,-22.1,14.9,2.6,-21.9,15.2,2.6
2001-03-05T14:59:00,60,BNG,18.57,4.33,90.24,-5.63,-23.0,14.9,3.6,-22.8,15.2,3.6
2001-03-05T15:00:00,60,BNG,18.57,4.33,90.24,-5.63,-22.9,14.9,2.6,-22.7,15.2,2.6
2001-03-05T15:01:00,60,BNG,18.57,4.33,90.24,-5.63,-23.8,14.9,3.6,-23.6,15.3,3.6
2001-03-05T15:02:00,60,BNG,18.57,4.33,90.24,-5.63,-23.7,14.9,3.6,-23.5,15.3,3.6
2001-03-05T15:03:00,60,BNG,18.57,4.33,90.24,-5.63,-23.6,14.9,3.6,-23.4,15.3,3.6
2001-03-05T15:04:00,60,BNG,18.57,4.33,90.24,-5.63,-22.5,14.0,3.7,-22.3,14.3,3.7
2001-03-05T15:05:00,60,BNG,18.57,4.33,90.24,-5.63,-22.4,14.0,2.7,-22.2,14.3,2.7
2001-03-05T15:06:00,60,BNG,18.57,4.33,90.24,-5.63,-21.3,14.0,2.7,-21.1,14.3,2.7
2001-03-05T15:07:00,60,BNG,18.57,4.33,90.24,-5.63,-21.2,14.0,2.7,-20.9,14.4,2.7
2001-03-05T15:08:00,60,BNG,18.57,4.33,90.24,-5.63,-22.1,14.0,2.7,-21.8,14.4,2.7
2001-03-05T15:09:00,60,BNG,18.57,4.33,90.24,-5.63,-23.0,14.1,2.8,-22.7,14.4,2.8
2001-03-05T15:10:00,60,BNG,18.57,4.33,90.24,-5.63,-23.9,14.1,2.8,-23.6,14.4,2.8
2001-03-05T15:11:00,60,BNG,18.57,4.33,90.24,-5.63,-23.7,14.1,2.8,-23.5,14.5,2.8
2001-03-05T15:12:00,60,BNG,18.57,4.33,90.24,-5.63,-22.6,14.1,2.8,-22.4,14.5,2.8
2001-03-05T15:13:00,60,BNG,18.57,4.33,90.24,-5.63,-23.5,14.1,2.9,-23.3,14.5,2.9
2001-03-05T15:14:00,60,BNG,18.57,4.33,90.24,-5.63,-23.4,14.2,1.9,-23.2,14.6,1.9
2001-03-05T15:15:00,60,BNG,18.57,4.33,90.24,-5.63,-24.3,14.2,2.9,-24.1,14.6,2.9
2001-03-05T15:16:00,60,BNG,18.57,4.33,90.24,-5.63,-24.2,14.2,2.9,-24.0,14.6,2.9
2001-03-05T15:17:00,60,BNG,18.57,4.33,90.24,-5.63,-24.1,14.3,2.0,-23.8,14.6,2.0
2001-03-05T15:18:00,60,BNG,18.57,4.33,90.24,-5.63,-24.0,14.3,2.0,-23.7,14.7,2.0
2001-03-05T15:19:00,60,BNG,18.57,4.33,90.24,-5.63,-23.8,14.3,2.0,-23.6,14.7,2.0
2001-03-05T15:20:00,60,BNG,18.57,4.33,90.24,-5.63,-23.7,13.4,2.0,-23.5,13.7,2.0
2001-03-05T15:21:00,60,BNG,18.57,4.33,90.24,-5.63,-22.6,13.4,2.1,-22.4,13.8,2.1
2001-03-05T15:22:00,60,BNG,18.57,4.33,90.24,-5.63,-23.5,13.5,1.1,-23.3,13.8,1.1
2001-03-05T15:23:00,60,BNG,18.57,4.33,90.24,-5.63,-23.4,13.5,1.1,-23.1,13.9,1.1
2001-03-05T15:24:00,60,BNG,18.57,4.33,90.24,-5.63,-23.2,13.5,1.2,-23.0,13.9,1.2
2001-03-05T15:25:00,60,BNG,18.57,4.33,90.24,-5.63,-23.1,13.6,1.2,-22.9,13.9,1.2
2001-03-05T15:26:00,60,BNG,18.57,4.33,90.24,-5.63,-24.0,13.6,1.2,-23.8,14.0,1.2
2001-03-05T15:27:00,60,BNG,18.57,4.33,90.24,-5.63,-23.9,13.6,1.2,-23.7,14.0,1.2
2001-03-05T15:28:00,60,BNG,18.57,4.33,90.24,-5.63,-24.7,13.7,0.3,-24.5,14.1,0.3
2001-03-05T15:29:00,60,BNG,18.57,4.33,90.24,-5.63,-24.6,13.7,0.3,-24.4,14.1,0.3
2001-03-05T15:30:00,60,BNG,18.57,4.33,90.24,-5.63,-24.5,13.8,0.3,-24.3,14.2,0.3
2001-03-05T15:31:00,60,BNG,18.57,4.33,90.24,-5.63,-24.4,13.8,0.4,-24.2,14.2,0.4
2001-03-05T15:32:00,60,BNG,18.57,4.33,90.24,-5.63,-24.3,13.9,0.4,-24.0,14.3,0.4
2001-03-05T15:33:00,60,BNG,18.57,4.33,90.24,-5.63,-24.1,13.9,0.4,-23.9,14.3,0.4
2001-03-05T15:34:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,15.0,2.4,-20.8,15.4,2.4
2001-03-05T15:35:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,15.1,1.5,-20.6,15.4,1.5
2001-03-05T15:36:00,60,BNG,18.57,4.33,90.24,-5.63,-20.7,14.1,1.5,-20.5,14.5,1.5
2001-03-05T15:37:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,14.2,1.5,-20.4,14.5,1.5
2001-03-05T15:38:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,14.3,1.6,-19.3,14.6,1.6
2001-03-05T15:39:00,60,BNG,18.57,4.33,90.24,-5.63,-19.3,14.3,1.6,-19.1,14.6,1.6
2001-03-05T15:40:00,60,BNG,18.57,4.33,90.24,-5.63,-20.2,13.4,0.6,-20.0,13.7,0.6
2001-03-05T15:41:00,60,BNG,18.57,4.33,90.24,-5.63,-21.1,13.4,-0.3,-20.9,13.7,-0.3
2001-03-05T15:42:00,60,BNG,18.57,4.33,90.24,-5.63,-21.9,12.5,-1.3,-21.7,12.8,-1.3
2001-03-05T15:43:00,60,BNG,18.57,4.33,90.24,-5.63,-21.8,12.5,-1.3,-21.6,12.9,-1.3
2001-03-05T15:44:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,12.6,-1.2,-21.4,12.9,-1.2
2001-03-05T15:45:00,60,BNG,18.57,4.33,90.24,-5.63,-21.5,12.7,-2.2,-21.3,13.0,-2.2
2001-03-05T15:46:00,60,BNG,18.57,4.33,90.24,-5.63,-20.4,11.7,-2.2,-20.2,12.1,-2.2
2001-03-05T15:47:00,60,BNG,18.57,4.33,90.24,-5.63,-21.2,11.8,-2.1,-21.0,12.1,-2.1
2001-03-05T15:48:00,60,BNG,18.57,4.33,90.24,-5.63,-21.1,11.9,-2.1,-20.9,12.2,-2.1
2001-03-05T15:49:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,11.9,-2.1,-20.8,12.3,-2.1
2001-03-05T15:50:00,60,BNG,18.57,4.33,90.24,-5.63,-20.8,12.0,-2.0,-20.6,12.3,-2.0
2001-03-05T15:51:00,60,BNG,18.57,4.33,90.24,-5.63,-19.7,11.1,-2.0,-19.5,11.4,-2.0
2001-03-05T15:52:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,11.1,-2.0,-19.3,11.4,-2.0
2001-03-05T15:53:00,60,BNG,18.57,4.33,90.24,-5.63,-18.4,10.2,-2.9,-18.2,10.5,-2.9
2001-03-05T15:54:00,60,BNG,18.57,4.33,90.24,-5.63,-18.2,9.3,-2.9,-18.1,9.6,-2.9
2001-03-05T15:55:00,60,BNG,18.57,4.33,90.24,-5.63,-18.1,9.4,-2.8,-17.9,9.6,-2.8
2001-03-05T15:56:00,60,BNG,18.57,4.33,90.24,-5.63,-18.9,8.4,-2.8,-18.8,8.7,-2.8
2001-03-05T15:57:00,60,BNG,18.57,4.33,90.24,-5.63,-18.8,8.5,-2.8,-18.7,8.8,-2.8
2001-03-05T15:58:00,60,BNG,18.57,4.33,90.24,-5.63,-19.7,8.5,-2.7,-19.5,8.8,-2.7
2001-03-05T15:59:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,7.6,-2.7,-19.4,7.9,-2.7
2001-03-05T16:00:00,60,BNG,18.57,4.33,90.24,-5.63,-18.4,7.7,-2.7,-18.2,8.0,-2.7
2001-03-05T16:01:00,60,BNG,18.57,4.33,90.24,-5.63,-18.2,7.7,-2.6,-18.1,8.0,-2.6
2001-03-05T16:02:00,60,BNG,18.57,4.33,90.24,-5.63,-18.1,6.8,-2.6,-18.0,7.1,-2.6
2001-03-05T16:03:00,60,BNG,18.57,4.33,90.24,-5.63,-19.0,6.9,-2.6,-18.8,7.2,-2.6
2001-03-05T16:04:00,60,BNG,18.57,4.33,90.24,-5.63,-18.8,6.9,-2.5,-18.7,7.2,-2.5
2001-03-05T16:05:00,60,BNG,18.57,4.33,90.24,-5.63,-18.7,7.0,-2.5,-18.6,7.3,-2.5
2001-03-05T16:06:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,7.0,-2.5,-18.4,7.3,-2.5
2001-03-05T16:07:00,60,BNG,18.57,4.33,90.24,-5.63,-18.4,7.1,-2.4,-18.3,7.4,-2.4
2001-03-05T16:08:00,60,BNG,18.57,4.33,90.24,-5.63,-18.3,7.2,-2.4,-18.2,7.5,-2.4
2001-03-05T16:09:00,60,BNG,18.57,4.33,90.24,-5.63,-18.1,6.3,-2.4,-18.0,6.5,-2.4
2001-03-05T16:10:00,60,BNG,18.57,4.33,90.24,-5.63,-18.0,6.3,-2.3,-17.9,6.6,-2.3
2001-03-05T16:11:00,60,BNG,18.57,4.33,90.24,-5.63,-17.8,6.4,-2.3,-17.7,6.7,-2.3
2001-03-05T16:12:00,60,BNG,18.57,4.33,90.24,-5.63,-17.7,5.5,-2.3,-17.6,5.7,-2.3
2001-03-05T16:13:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,5.5,-2.2,-17.5,5.8,-2.2
2001-03-05T16:14:00,60,BNG,18.57,4.33,90.24,-5.63,-17.4,5.6,-3.2,-17.3,5.9,-3.2
2001-03-05T16:15:00,60,BNG,18.57,4.33,90.24,-5.63,-17.3,4.7,-2.2,-17.2,5.0,-2.2
2001-03-05T16:16:00,60,BNG,18.57,4.33,90.24,-5.63,-15.1,4.8,-2.1,-15.1,5.0,-2.1
2001-03-05T16:17:00,60,BNG,18.57,4.33,90.24,-5.63,-13.0,3.9,-3.1,-12.9,4.1,-3.1
2001-03-05T16:18:00,60,BNG,18.57,4.33,90.24,-5.63,-11.9,4.0,-3.0,-11.8,4.2,-3.0
2001-03-05T16:19:00,60,BNG,18.57,4.33,90.24,-5.63,-11.7,3.0,-4.0,-11.7,3.2,-4.0
2001-03-05T16:20:00,60,BNG,18.57,4.33,90.24,-5.63,-10.6,3.1,-4.0,-10.5,3.3,-4.0
2001-03-05T16:21:00,60,BNG,18.57,4.33,90.24,-5.63,-10.4,3.2,-3.9,-10.4,3.4,-3.9
2001-03-05T16:22:00,60,BNG,18.57,4.33,90.24,-5.63,-11.3,3.2,-3.9,-11.3,3.4,-3.9
2001-03-05T16:23:00,60,BNG,18.57,4.33,90.24,-5.63,-11.2,3.3,-3.9,-11.1,3.5,-3.9
2001-03-05T16:24:00,60,BNG,18.57,4.33,90.24,-5.63,-11.0,3.4,-3.8,-11.0,3.6,-3.8
2001-03-05T16:25:00,60,BNG,18.57,4.33,90.24,-5.63,-11.9,3.4,-3.8,-11.9,3.6,-3.8
2001-03-05T16:26:00,60,BNG,18.57,4.33,90.24,-5.63,-11.8,3.5,-3.8,-11.7,3.7,-3.8
2001-03-05T16:27:00,60,BNG,18.57,4.33,90.24,-5.63,-10.7,3.6,-3.7,-10.6,3.7,-3.7
2001-03-05T16:28:00,60,BNG,18.57,4.33,90.24,-5.63,-10.5,3.6,-3.7,-10.5,3.8,-3.7
2001-03-05T16:29:00,60,BNG,18.57,4.33,90.24,-5.63,-9.4,2.7,-3.7,-9.4,2.9,-3.7
2001-03-05T16:30:00,60,BNG,18.57,4.33,90.24,-5.63,-9.3,2.8,-4.6,-9.2,2.9,-4.6
2001-03-05T16:31:00,60,BNG,18.57,4.33,90.24,-5.63,-9.2,2.8,-4.6,-9.1,3.0,-4.6
2001-03-05T16:32:00,60,BNG,18.57,4.33,90.24,-5.63,-9.0,1.9,-4.6,-9.0,2.0,-4.6
2001-03-05T16:33:00,60,BNG,18.57,4.33,90.24,-5.63,-8.9,2.0,-4.6,-8.9,2.1,-4.6
2001-03-05T16:34:00,60,BNG,18.57,4.33,90.24,-5.63,-8.8,2.0,-4.5,-8.8,2.1,-4.5
2001-03-05T16:35:00,60,BNG,18.57,4.33,90.24,-5.63,-8.7,2.1,-4.5,-8.6,2.2,-4.5
2001-03-05T16:36:00,60,BNG,18.57,4.33,90.24,-5.63,-8.6,2.1,-4.5,-8.5,2.3,-4.5
2001-03-05T16:37:00,60,BNG,18.57,4.33,90.24,-5.63,-8.4,2.2,-4.4,-8.4,2.3,-4.4
2001-03-05T16:38:00,60,BNG,18.57,4.33,90.24,-5.63,-8.3,2.2,-4.4,-8.3,2.4,-4.4
2001-03-05T16:39:00,60,BNG,18.57,4.33,90.24,-5.63,-9.2,1.3,-4.4,-9.2,1.4,-4.4
2001-03-05T16:40:00,60,BNG,18.57,4.33,90.24,-5.63,-9.1,1.3,-4.3,-9.1,1.5,-4.3
2001-03-05T16:41:00,60,BNG,18.57,4.33,90.24,-5.63,-8.0,1.4,-4.3,-8.0,1.5,-4.3
2001-03-05T16:42:00,60,BNG,18.57,4.33,90.24,-5.63,-9.9,1.4,-5.3,-9.8,1.6,-5.3
2001-03-05T16:43:00,60,BNG,18.57,4.33,90.24,-5.63,-10.8,1.5,-4.2,-10.7,1.6,-4.2
2001-03-05T16:44:00,60,BNG,18.57,4.33,90.24,-5.63,-11.6,1.5,-4.2,-11.6,1.7,-4.2
2001-03-05T16:45:00,60,BNG,18.57,4.33,90.24,-5.63,-10.5,1.6,-4.2,-10.5,1.8,-4.2
2001-03-05T16:46:00,60,BNG,18.57,4.33,90.24,-5.63,-9.4,1.7,-4.2,-9.4,1.8,-4.2
2001-03-05T16:47:00,60,BNG,18.57,4.33,90.24,-5.63,-9.3,1.7,-4.1,-9.3,1.9,-4.1
2001-03-05T16:48:00,60,BNG,18.57,4.33,90.24,-5.63,-9.2,1.8,-4.1,-9.2,1.9,-4.1
2001-03-05T16:49:00,60,BNG,18.57,4.33,90.24,-5.63,-8.1,0.8,-4.1,-8.1,1.0,-4.1
2001-03-05T16:50:00,60,BNG,18.57,4.33,90.24,-5.63,-8.0,1.9,-4.0,-8.0,2.0,-4.0
2001-03-05T16:51:00,60,BNG,18.57,4.33,90.24,-5.63,-7.9,0.9,-4.0,-7.9,1.1,-4.0
2001-03-05T16:52:00,60,BNG,18.57,4.33,90.24,-5.63,-7.8,2.0,-4.0,-7.8,2.1,-4.0
2001-03-05T16:53:00,60,BNG,18.57,4.33,90.24,-5.63,-8.7,2.0,-4.0,-8.7,2.1,-4.0
2001-03-05T16:54:00,60,BNG,18.57,4.33,90.24,-5.63,-9.6,2.0,-3.9,-9.6,2.2,-3.9
2001-03-05T16:55:00,60,BNG,18.57,4.33,90.24,-5.63,-10.5,2.1,-3.9,-10.5,2.2,-3.9
2001-03-05T16:56:00,60,BNG,18.57,4.33,90.24,-5.63,-11.4,2.1,-3.9,-11.4,2.3,-3.9
2001-03-05T16:57:00,60,BNG,18.57,4.33,90.24,-5.63,-12.3,2.1,-3.9,-12.3,2.3,-3.9
2001-03-05T16:58:00,60,BNG,18.57,4.33,90.24,-5.63,-13.2,2.2,-3.8,-13.2,2.4,-3.8
2001-03-05T16:59:00,60,BNG,18.57,4.33,90.24,-5.63,-14.1,2.2,-3.8,-14.1,2.4,-3.8
2001-03-05T17:00:00,60,BNG,18.57,4.33,90.24,-5.63,-14.0,2.2,-3.8,-14.0,2.4,-3.8
2001-03-05T17:01:00,60,BNG,18.57,4.33,90.24,-5.63,-13.9,2.3,-3.8,-13.9,2.5,-3.8
2001-03-05T17:02:00,60,BNG,18.57,4.33,90.24,-5.63,-14.8,2.3,-3.7,-14.8,2.5,-3.7
2001-03-05T17:03:00,60,BNG,18.57,4.33,90.24,-5.63,-14.7,2.3,-3.7,-14.7,2.6,-3.7
2001-03-05T17:04:00,60,BNG,18.57,4.33,90.24,-5.63,-14.6,1.4,-3.7,-14.6,1.6,-3.7
2001-03-05T17:05:00,60,BNG,18.57,4.33,90.24,-5.63,-14.5,1.4,-3.7,-14.5,1.6,-3.7
2001-03-05T17:06:00,60,BNG,18.57,4.33,90.24,-5.63,-15.4,1.4,-3.6,-15.4,1.7,-3.6
2001-03-05T17:07:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,1.5,-3.6,-15.3,1.7,-3.6
2001-03-05T17:08:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,1.5,-3.6,-15.2,1.7,-3.6
2001-03-05T17:09:00,60,BNG,18.57,4.33,90.24,-5.63,-15.2,2.5,-2.6,-15.1,2.8,-2.6
2001-03-05T17:10:00,60,BNG,18.57,4.33,90.24,-5.63,-15.1,2.5,-2.5,-15.1,2.8,-2.5
2001-03-05T17:11:00,60,BNG,18.57,4.33,90.24,-5.63,-16.0,2.6,-3.5,-16.0,2.8,-3.5
2001-03-05T17:12:00,60,BNG,18.57,4.33,90.24,-5.63,-15.9,2.6,-2.5,-15.9,2.8,-2.5
2001-03-05T17:13:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,2.6,-2.5,-15.8,2.9,-2.5
2001-03-05T17:14:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,1.7,-2.4,-15.7,1.9,-2.4
2001-03-05T17:15:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,1.7,-2.4,-15.6,1.9,-2.4
2001-03-05T17:16:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,1.7,-2.4,-16.5,2.0,-2.4
2001-03-05T17:17:00,60,BNG,18.57,4.33,90.24,-5.63,-15.5,1.7,-2.4,-15.5,2.0,-2.4
2001-03-05T17:18:00,60,BNG,18.57,4.33,90.24,-5.63,-15.4,1.8,-2.3,-15.4,2.0,-2.3
2001-03-05T17:19:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,1.8,-2.3,-15.3,2.0,-2.3
2001-03-05T17:20:00,60,BNG,18.57,4.33,90.24,-5.63,-16.3,1.8,-2.3,-16.2,2.0,-2.3
2001-03-05T17:21:00,60,BNG,18.57,4.33,90.24,-5.63,-16.2,1.8,-2.3,-16.1,2.1,-2.3
2001-03-05T17:22:00,60,BNG,18.57,4.33,90.24,-5.63,-16.1,1.8,-2.3,-16.1,2.1,-2.3
2001-03-05T17:23:00,60,BNG,18.57,4.33,90.24,-5.63,-16.0,1.9,-2.2,-16.0,2.1,-2.2
2001-03-05T17:24:00,60,BNG,18.57,4.33,90.24,-5.63,-15.9,1.9,-2.2,-15.9,2.1,-2.2
2001-03-05T17:25:00,60,BNG,18.57,4.33,90.24,-5.63,-15.9,1.9,-2.2,-15.8,2.2,-2.2
2001-03-05T17:26:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,1.9,-2.2,-15.7,2.2,-2.2
2001-03-05T17:27:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,2.9,-2.2,-15.7,3.2,-2.2
2001-03-05T17:28:00,60,BNG,18.57,4.33,90.24,-5.63,-15.6,3.0,-2.1,-15.6,3.2,-2.1
2001-03-05T17:29:00,60,BNG,18.57,4.33,90.24,-5.63,-15.6,3.0,-2.1,-15.5,3.2,-2.1
2001-03-05T17:30:00,60,BNG,18.57,4.33,90.24,-5.63,-15.5,3.0,-2.1,-15.4,3.2,-2.1
2001-03-05T17:31:00,60,BNG,18.57,4.33,90.24,-5.63,-15.4,3.0,-2.1,-15.4,3.3,-2.1
2001-03-05T17:32:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,3.0,-2.1,-15.3,3.3,-2.1
2001-03-05T17:33:00,60,BNG,18.57,4.33,90.24,-5.63,-16.3,3.0,-2.0,-16.2,3.3,-2.0
2001-03-05T17:34:00,60,BNG,18.57,4.33,90.24,-5.63,-16.2,3.0,-2.0,-16.2,3.3,-2.0
2001-03-05T17:35:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,3.0,-2.0,-17.1,3.3,-2.0
2001-03-05T17:36:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,3.0,-2.0,-17.0,3.3,-2.0
2001-03-05T17:37:00,60,BNG,18.57,4.33,90.24,-5.63,-18.0,3.0,-2.0,-17.9,3.3,-2.0
2001-03-05T17:38:00,60,BNG,18.57,4.33,90.24,-5.63,-17.9,3.0,-1.9,-17.9,3.3,-1.9
2001-03-05T17:39:00,60,BNG,18.57,4.33,90.24,-5.63,-17.9,3.1,-1.9,-17.8,3.3,-1.9
2001-03-05T17:40:00,60,BNG,18.57,4.33,90.24,-5.63,-16.8,3.1,-1.9,-16.7,3.3,-1.9
2001-03-05T17:41:00,60,BNG,18.57,4.33,90.24,-5.63,-16.7,2.1,-1.9,-16.7,2.4,-1.9
2001-03-05T17:42:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,2.1,-1.9,-16.6,2.4,-1.9
2001-03-05T17:43:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,2.1,-1.8,-16.5,2.4,-1.8
2001-03-05T17:44:00,60,BNG,18.57,4.33,90.24,-5.63,-16.5,2.1,-1.8,-16.5,2.4,-1.8
2001-03-05T17:45:00,60,BNG,18.57,4.33,90.24,-5.63,-17.4,2.1,-1.8,-17.4,2.4,-1.8
2001-03-05T17:46:00,60,BNG,18.57,4.33,90.24,-5.63,-17.4,3.1,-1.8,-17.3,3.4,-1.8
2001-03-05T17:47:00,60,BNG,18.57,4.33,90.24,-5.63,-17.3,3.1,-1.8,-17.3,3.4,-1.8
2001-03-05T17:48:00,60,BNG,18.57,4.33,90.24,-5.63,-17.3,3.1,-1.8,-17.2,3.4,-1.8
2001-03-05T17:49:00,60,BNG,18.57,4.33,90.24,-5.63,-18.2,3.1,-1.7,-18.2,3.4,-1.7
2001-03-05T17:50:00,60,BNG,18.57,4.33,90.24,-5.63,-18.1,3.1,-1.7,-18.1,3.4,-1.7
2001-03-05T17:51:00,60,BNG,18.57,4.33,90.24,-5.63,-18.1,3.1,-1.7,-18.0,3.4,-1.7
2001-03-05T17:52:00,60,BNG,18.57,4.33,90.24,-5.63,-18.0,3.1,-1.7,-18.0,3.4,-1.7
2001-03-05T17:53:00,60,BNG,18.57,4.33,90.24,-5.63,-19.0,3.1,-1.7,-18.9,3.4,-1.7
2001-03-05T17:54:00,60,BNG,18.57,4.33,90.24,-5.63,-18.9,3.1,-1.7,-18.8,3.4,-1.7
2001-03-05T17:55:00,60,BNG,18.57,4.33,90.24,-5.63,-18.8,3.1,-1.6,-18.8,3.4,-1.6
2001-03-05T17:56:00,60,BNG,18.57,4.33,90.24,-5.63,-18.8,4.1,-1.6,-18.7,4.4,-1.6
2001-03-05T17:57:00,60,BNG,18.57,4.33,90.24,-5.63,-18.7,4.1,-1.6,-18.7,4.4,-1.6
2001-03-05T17:58:00,60,BNG,18.57,4.33,90.24,-5.63,-18.6,3.1,-1.6,-18.6,3.4,-1.6
2001-03-05T17:59:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,3.1,-1.6,-17.5,3.4,-1.6
2001-03-05T18:00:00,60,BNG,18.57,4.33,90.24,-5.63,-17.5,3.1,-1.6,-17.5,3.4,-1.6
2001-03-05T18:01:00,60,BNG,18.57,4.33,90.24,-5.63,-16.5,3.1,-1.6,-16.4,3.4,-1.6
2001-03-05T18:02:00,60,BNG,18.57,4.33,90.24,-5.63,-16.4,3.1,-1.5,-16.4,3.4,-1.5
2001-03-05T18:03:00,60,BNG,18.57,4.33,90.24,-5.63,-16.3,3.1,-1.5,-16.3,3.4,-1.5
2001-03-05T18:04:00,60,BNG,18.57,4.33,90.24,-5.63,-16.3,3.1,-1.5,-16.2,3.4,-1.5
2001-03-05T18:05:00,60,BNG,18.57,4.33,90.24,-5.63,-16.2,3.1,-1.5,-16.2,3.4,-1.5
2001-03-05T18:06:00,60,BNG,18.57,4.33,90.24,-5.63,-16.2,2.1,-1.5,-16.1,2.4,-1.5
2001-03-05T18:07:00,60,BNG,18.57,4.33,90.24,-5.63,-16.1,2.1,-1.5,-16.1,2.4,-1.5
2001-03-05T18:08:00,60,BNG,18.57,4.33,90.24,-5.63,-16.0,2.1,-1.4,-16.0,2.4,-1.4
2001-03-05T18:09:00,60,BNG,18.57,4.33,90.24,-5.63,-16.0,2.1,-1.4,-15.9,2.4,-1.4
2001-03-05T18:10:00,60,BNG,18.57,4.33,90.24,-5.63,-15.9,2.1,-2.4,-15.9,2.4,-2.4
2001-03-05T18:11:00,60,BNG,18.57,4.33,90.24,-5.63,-15.9,2.1,-2.4,-15.8,2.3,-2.4
2001-03-05T18:12:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,2.1,-1.4,-15.8,2.3,-1.4
2001-03-05T18:13:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,2.1,-1.4,-15.7,2.3,-1.4
2001-03-05T18:14:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,2.1,-1.4,-15.7,2.3,-1.4
2001-03-05T18:15:00,60,BNG,18.57,4.33,90.24,-5.63,-15.6,2.1,-1.4,-15.6,2.3,-1.4
2001-03-05T18:16:00,60,BNG,18.57,4.33,90.24,-5.63,-15.6,2.1,-1.3,-15.5,2.3,-1.3
2001-03-05T18:17:00,60,BNG,18.57,4.33,90.24,-5.63,-15.5,2.1,-1.3,-15.5,2.3,-1.3
2001-03-05T18:18:00,60,BNG,18.57,4.33,90.24,-5.63,-16.5,2.0,-1.3,-16.4,2.3,-1.3
2001-03-05T18:19:00,60,BNG,18.57,4.33,90.24,-5.63,-16.4,3.0,-1.3,-16.4,3.3,-1.3
2001-03-05T18:20:00,60,BNG,18.57,4.33,90.24,-5.63,-16.4,3.0,-1.3,-16.3,3.3,-1.3
2001-03-05T18:21:00,60,BNG,18.57,4.33,90.24,-5.63,-16.3,3.0,-1.3,-16.3,3.3,-1.3
2001-03-05T18:22:00,60,BNG,18.57,4.33,90.24,-5.63,-16.3,2.0,-1.3,-16.2,2.3,-1.3
2001-03-05T18:23:00,60,BNG,18.57,4.33,90.24,-5.63,-17.2,3.0,-1.2,-17.2,3.3,-1.2
2001-03-05T18:24:00,60,BNG,18.57,4.33,90.24,-5.63,-17.2,3.0,-1.2,-17.1,3.3,-1.2
2001-03-05T18:25:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,3.0,-1.2,-17.1,3.2,-1.2
2001-03-05T18:26:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,3.0,-1.2,-17.0,3.2,-1.2
2001-03-05T18:27:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,3.0,-1.2,-17.0,3.2,-1.2
2001-03-05T18:28:00,60,BNG,18.57,4.33,90.24,-5.63,-16.0,3.0,-1.2,-15.9,3.2,-1.2
2001-03-05T18:29:00,60,BNG,18.57,4.33,90.24,-5.63,-15.9,3.0,-1.2,-15.9,3.2,-1.2
2001-03-05T18:30:00,60,BNG,18.57,4.33,90.24,-5.63,-15.9,3.0,-1.2,-15.8,3.2,-1.2
